,Title,Price,Availability,Rating,Product Page,Genre,Rating_Numeric
702,The Bane Chronicles (The Bane Chronicles #1-11),44.73,In stock,Four,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,Fantasy,4
703,Island of Dragons (Unwanteds #7),29.65,In stock,One,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,Fantasy,1
704,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),37.51,In stock,Five,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,Fantasy,5
705,City of Glass (The Mortal Instruments #3),56.02,In stock,Four,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,Fantasy,4
706,Searching for Meaning in Gailana,38.73,In stock,One,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,Fantasy,1
707,The Star-Touched Queen,32.3,In stock,Five,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,Fantasy,5
708,A Shard of Ice (The Black Symphony Saga #1),56.63,In stock,Three,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,Fantasy,3
709,King's Folly (The Kinsman Chronicles #1),39.61,In stock,Five,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,Fantasy,5
710,Every Heart a Doorway (Every Heart A Doorway #1),12.16,In stock,Five,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,Fantasy,5
711,A Gathering of Shadows (Shades of Magic #2),44.81,In stock,Four,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,Fantasy,4
712,The Raven Boys (The Raven Cycle #1),57.74,In stock,Four,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,Fantasy,4
713,The False Prince (The Ascendance Trilogy #1),56.0,In stock,Five,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,Fantasy,5
714,Tell the Wind and Fire,45.51,In stock,Three,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,Fantasy,3
715,A Feast for Crows (A Song of Ice and Fire #4),17.21,In stock,Four,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,Fantasy,4
716,The Demonists (Demonist #1),52.11,In stock,Two,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,Fantasy,2
717,The Beast (Black Dagger Brotherhood #14),46.08,In stock,Five,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,Fantasy,5
718,Paper and Fire (The Great Library #2),49.45,In stock,Five,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,Fantasy,5
719,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,In stock,Four,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,Fantasy,4
720,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,In stock,Five,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,Fantasy,5
721,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,In stock,One,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,Fantasy,1
722,The Rose & the Dagger (The Wrath and the Dawn #2),58.64,In stock,Four,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,Fantasy,4
723,Soldier (Talon #3),24.72,In stock,Two,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,Fantasy,2
724,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,In stock,Two,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,Fantasy,2
725,Heir to the Sky,44.07,In stock,Four,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,Fantasy,4
726,Eragon (The Inheritance Cycle #1),43.87,In stock,Three,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,Fantasy,3
727,Darkfever (Fever #1),56.02,In stock,One,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,Fantasy,1
728,Ash,22.06,In stock,Four,https://books.toscrape.com/catalogue/ash_123/index.html,Fantasy,4
729,A Storm of Swords (A Song of Ice and Fire #3),31.22,In stock,Two,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,Fantasy,2
730,Vampire Girl (Vampire Girl #1),53.82,In stock,Two,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,Fantasy,2
731,The Silent Twin (Detective Jennifer Knight #3),36.25,In stock,Three,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,Fantasy,3
732,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,In stock,One,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,Fantasy,1
733,Sister Sable (The Mad Queen #1),13.33,In stock,Three,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,Fantasy,3
734,Shadow Rites (Jane Yellowrock #10),21.72,In stock,Four,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,Fantasy,4
735,Origins (Alphas 0.5),28.99,In stock,One,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,Fantasy,1
736,One Second (Seven #7),52.94,In stock,Two,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,Fantasy,2
737,Myriad (Prentor #1),58.75,In stock,Four,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,Fantasy,4
738,Without Borders (Wanderlove #1),45.07,In stock,Two,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,New Adult,2
739,The Mistake (Off-Campus #2),43.29,In stock,Three,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,New Adult,3
740,The Matchmaker's Playbook (Wingmen Inc. #1),55.85,In stock,One,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,New Adult,1
741,The Hook Up (Game On #1),36.29,In stock,Five,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,New Adult,5
742,Shameless,58.35,In stock,Three,https://books.toscrape.com/catalogue/shameless_52/index.html,New Adult,3
743,Off Sides (Off #1),39.45,In stock,Five,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,New Adult,5
744,The Requiem Red,22.65,In stock,One,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,Young Adult,1
745,Set Me Free,17.46,In stock,Five,https://books.toscrape.com/catalogue/set-me-free_988/index.html,Young Adult,5
746,The Natural History of Us (The Fine Art of Pretending #2),45.22,In stock,Three,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,Young Adult,3
747,Obsidian (Lux #1),14.86,In stock,Two,https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,Young Adult,2
748,Burning,28.81,In stock,Three,https://books.toscrape.com/catalogue/burning_884/index.html,Young Adult,3
749,A Fierce and Subtle Poison,28.13,In stock,Four,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html,Young Adult,4
750,Scarlett Epstein Hates It Here,43.55,In stock,Five,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,Young Adult,5
751,"Nightingale, Sing",38.28,In stock,One,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html,Young Adult,1
752,Library of Souls (Miss Peregrine's Peculiar Children #3),48.56,In stock,Five,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html,Young Adult,5
753,Frostbite (Vampire Academy #2),29.99,In stock,Five,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,Young Adult,5
754,Wild Swans,14.36,In stock,Two,https://books.toscrape.com/catalogue/wild-swans_782/index.html,Young Adult,2
755,Until Friday Night (The Field Party #1),46.31,In stock,Two,https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,Young Adult,2
756,This Is Where It Ends,27.12,In stock,Two,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,Young Adult,2
757,The Darkest Lie,35.35,In stock,Five,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,Young Adult,5
758,My Kind of Crazy,40.36,In stock,One,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,Young Adult,1
759,Don't Get Caught,55.35,In stock,One,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,Young Adult,1
760,Catching Jordan (Hundred Oaks),50.83,In stock,Three,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,Young Adult,3
761,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,In stock,Four,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,Young Adult,4
762,The Epidemic (The Program 0.6),14.44,In stock,Five,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,Young Adult,5
763,Stars Above (The Lunar Chronicles #4.5),48.05,In stock,Two,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,Young Adult,2
764,No Love Allowed (Dodge Cove #1),54.65,In stock,Four,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,Young Adult,4
765,"Exit, Pursued by a Bear",51.34,In stock,Four,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,Young Adult,4
766,The Alien Club,54.4,In stock,One,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,Young Adult,1
767,Don't Forget Steven,33.23,In stock,One,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,Young Adult,1
768,South of Sunshine,28.93,In stock,One,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,Young Adult,1
769,My Life Next Door (My Life Next Door ),36.39,In stock,Five,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,Young Adult,5
770,Future Shock (Future Shock #1),55.65,In stock,Five,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,Young Adult,5
771,Nightstruck: A Novel,50.35,In stock,Four,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,Young Adult,4
772,Tell the Wolves I'm Home,50.96,In stock,Two,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,Young Adult,2
773,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,In stock,Four,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,Young Adult,4
774,Where She Went (If I Stay #2),41.73,In stock,Four,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,Young Adult,4
775,Two Summers,14.64,In stock,One,https://books.toscrape.com/catalogue/two-summers_415/index.html,Young Adult,1
776,The Darkest Corners,11.33,In stock,Five,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,Young Adult,5
777,Tell Me Three Things,41.81,In stock,One,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,Young Adult,1
778,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,In stock,Four,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,Young Adult,4
779,Kill the Boy Band,15.52,In stock,Five,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,Young Adult,5
780,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,In stock,Five,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,Young Adult,5
781,An Abundance of Katherines,10.0,In stock,Five,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,Young Adult,5
782,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,In stock,Four,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,Young Adult,4
783,Walk the Edge (Thunder Road #2),32.36,In stock,Three,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,Young Adult,3
784,Two Boys Kissing,32.74,In stock,Two,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,Young Adult,2
785,The New Guy (and Other Senior Year Distractions),44.92,In stock,Three,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,Young Adult,3
786,"The Land of 10,000 Madonnas",29.64,In stock,Four,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,Young Adult,4
787,Scarlet (The Lunar Chronicles #2),14.57,In stock,Four,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,Young Adult,4
788,Legend (Legend #1),43.69,In stock,Four,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,Young Adult,4
789,Lady Renegades (Rebel Belle #3),53.04,In stock,Five,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,Young Adult,5
790,Golden (Heart of Dread #3),42.21,In stock,Four,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,Young Adult,4
791,Cinder (The Lunar Chronicles #1),26.09,In stock,One,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,Young Adult,1
792,Boy Meets Boy,21.12,In stock,Three,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,Young Adult,3
793,Annie on My Mind,36.83,In stock,Five,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,Young Adult,5
794,New Moon (Twilight #2),12.86,In stock,Four,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,Young Adult,4
795,Girl Online On Tour (Girl Online #2),53.47,In stock,One,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,Young Adult,1
796,The Haters,27.89,In stock,Five,https://books.toscrape.com/catalogue/the-haters_67/index.html,Young Adult,5
797,The Art of Not Breathing,40.83,In stock,Four,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,Young Adult,4
798,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,42.96,In stock,Four,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,Science,4
799,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,57.36,In stock,Five,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,Science,5
800,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,In stock,Four,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,Science,4
801,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,In stock,One,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,Science,1
802,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,In stock,One,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,Science,1
803,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,In stock,One,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,Science,1
804,The Origin of Species,10.01,In stock,Four,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,Science,4
805,The Grand Design,13.76,In stock,Three,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,Science,3
806,Peak: Secrets from the New Science of Expertise,16.28,In stock,Two,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,Science,2
807,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,In stock,Four,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,Science,4
808,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,In stock,Five,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,Science,5
809,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,In stock,Two,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,Science,2
810,Seven Brief Lessons on Physics,30.6,In stock,Four,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,Science,4
811,The Selfish Gene,29.45,In stock,One,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,Science,1
812,A Light in the Attic,51.77,In stock,Three,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,Poetry,3
813,The Black Maria,52.15,In stock,One,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,Poetry,1
814,Shakespeare's Sonnets,20.66,In stock,Four,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,Poetry,4
815,Olio,23.88,In stock,One,https://books.toscrape.com/catalogue/olio_984/index.html,Poetry,1
816,You can't bury them all: Poems,33.63,In stock,Two,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,Poetry,2
817,Slow States of Collapse: Poems,57.31,In stock,Three,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,Poetry,3
818,Untitled Collection: Sabbath Poems 2014,14.27,In stock,Four,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,Poetry,4
819,Poems That Make Grown Women Cry,14.19,In stock,Four,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,Poetry,4
820,Night Sky with Exit Wounds,41.05,In stock,One,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,Poetry,1
821,salt.,46.78,In stock,Four,https://books.toscrape.com/catalogue/salt_731/index.html,Poetry,4
822,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,In stock,Five,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,Poetry,5
823,Out of Print: City Lights Spotlight No. 14,53.64,In stock,Five,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,Poetry,5
824,Les Fleurs du Mal,29.04,In stock,Five,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,Poetry,5
825,Howl and Other Poems,40.45,In stock,Two,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,Poetry,2
826,Leave This Song Behind: Teen Poetry at Its Best,51.17,In stock,Five,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,Poetry,5
827,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,In stock,Five,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,Poetry,5
828,The Crossover,38.77,In stock,Four,https://books.toscrape.com/catalogue/the-crossover_398/index.html,Poetry,4
829,Booked,17.49,In stock,Five,https://books.toscrape.com/catalogue/booked_365/index.html,Poetry,5
830,Twenty Love Poems and a Song of Despair,30.95,In stock,Four,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,Poetry,4
831,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,In stock,One,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,Paranormal,1
832,Wall and Piece,44.18,In stock,Four,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,Art,4
833,Feathers: Displays of Brilliant Plumage,49.05,In stock,Three,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,Art,3
834,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,In stock,Four,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,Art,4
835,The New Drawing on the Right Side of the Brain,43.02,In stock,Three,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,Art,3
836,History of Beauty,10.29,In stock,Four,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,Art,4
837,The Story of Art,41.14,In stock,Four,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,Art,4
838,The Art Book,32.34,In stock,Two,https://books.toscrape.com/catalogue/the-art-book_490/index.html,Art,2
839,Ways of Seeing,39.51,In stock,Five,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,Art,5
840,The Lucifer Effect: Understanding How Good People Turn Evil,10.4,In stock,One,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,Psychology,1
841,The Golden Condom: And Other Essays on Love Lost and Found,39.43,In stock,One,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,Psychology,1
842,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,In stock,Three,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,Psychology,3
843,An Unquiet Mind: A Memoir of Moods and Madness,21.3,In stock,Three,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,Psychology,3
844,"Thinking, Fast and Slow",21.14,In stock,One,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,Psychology,1
845,Civilization and Its Discontents,59.95,In stock,Two,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,Psychology,2
846,8 Keys to Mental Health Through Exercise,31.04,In stock,One,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,Psychology,1
847,The Argonauts,10.93,In stock,Two,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,Autobiography,2
848,M Train,27.18,In stock,One,https://books.toscrape.com/catalogue/m-train_598/index.html,Autobiography,1
849,Lab Girl,40.85,In stock,One,https://books.toscrape.com/catalogue/lab-girl_595/index.html,Autobiography,1
850,Approval Junkie: Adventures in Caring Too Much,58.81,In stock,Five,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Autobiography,5
851,Running with Scissors,12.91,In stock,Four,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,Autobiography,4
852,Me Talk Pretty One Day,57.6,In stock,Two,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,Autobiography,2
853,Lust & Wonder,11.87,In stock,Two,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,Autobiography,2
854,Life Without a Recipe,59.04,In stock,Five,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,Autobiography,5
855,A Heartbreaking Work of Staggering Genius,54.29,In stock,Five,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,Autobiography,5
856,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,In stock,Two,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,Parenting,2
857,Fifty Shades Freed (Fifty Shades #3),15.36,In stock,Five,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,Adult Fiction,5
858,The Long Haul (Diary of a Wimpy Kid #9),44.07,In stock,One,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,Humor,1
859,Old School (Diary of a Wimpy Kid #10),11.83,In stock,Five,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,Humor,5
860,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,In stock,Four,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,Humor,4
861,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,In stock,Five,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,Humor,5
862,Dress Your Family in Corduroy and Denim,43.68,In stock,Three,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,Humor,3
863,Toddlers Are A**holes: It's Not Your Fault,25.55,In stock,One,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,Humor,1
864,When You Are Engulfed in Flames,30.89,In stock,Five,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,Humor,5
865,Naked,31.69,In stock,Three,https://books.toscrape.com/catalogue/naked_197/index.html,Humor,3
866,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,In stock,Five,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,Humor,5
867,Holidays on Ice,51.07,In stock,Two,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,Humor,2
868,Security,39.25,In stock,Two,https://books.toscrape.com/catalogue/security_925/index.html,Horror,2
869,Follow You Home,21.36,In stock,One,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,Horror,1
870,The Loney,23.4,In stock,One,https://books.toscrape.com/catalogue/the-loney_756/index.html,Horror,1
871,Pet Sematary,10.56,In stock,Three,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,Horror,3
872,Doctor Sleep (The Shining #2),40.12,In stock,Two,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,Horror,2
873,Psycho: Sanitarium (Psycho #1.5),36.97,In stock,Five,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,Horror,5
874,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,In stock,One,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,Horror,1
875,Red Dragon (Hannibal Lecter #1),23.37,In stock,Three,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Horror,3
876,Dracula the Un-Dead,35.63,In stock,Five,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Horror,5
877,Night Shift (Night Shift #1-20),12.75,In stock,Four,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,Horror,4
878,Needful Things,47.51,In stock,Four,https://books.toscrape.com/catalogue/needful-things_334/index.html,Horror,4
879,Misery,34.79,In stock,Two,https://books.toscrape.com/catalogue/misery_332/index.html,Horror,2
880,It,25.01,In stock,Three,https://books.toscrape.com/catalogue/it_330/index.html,Horror,3
881,'Salem's Lot,49.56,In stock,Four,https://books.toscrape.com/catalogue/salems-lot_309/index.html,Horror,4
882,The Stand,57.86,In stock,Two,https://books.toscrape.com/catalogue/the-stand_282/index.html,Horror,2
883,The Girl with All the Gifts,49.47,In stock,Three,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,Horror,3
884,House of Leaves,54.89,In stock,One,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,Horror,1
885,Sapiens: A Brief History of Humankind,54.23,In stock,Five,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,History,5
886,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,In stock,One,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,History,1
